validation_loss_step/epoch_0,step,training_loss,epoch,validation_loss_epoch
0.3821418583393097,0,,,
0.3811986446380615,1,,,
,9,0.3512910306453705,0,
,19,0.14605841040611267,0,
,29,0.10945899784564972,0,
,39,0.06906317919492722,0,
,49,0.05745117366313934,0,
,59,0.04554372280836105,0,
,69,0.04287531599402428,0,
,79,0.03936728462576866,0,
,89,0.036401890218257904,0,
,99,0.033347297459840775,0,
,109,0.030648844316601753,0,
,119,0.03212682157754898,0,
,129,0.028315722942352295,0,
,139,0.028648681938648224,0,
,149,0.026414278894662857,0,
,159,0.023336121812462807,0,
,169,0.02233876660466194,0,
,179,0.020904120057821274,0,
,189,0.020716633647680283,0,
,199,0.02228749729692936,0,
,209,0.017664803192019463,0,
,219,0.019988588988780975,0,
,229,0.01930370181798935,0,
,239,0.017100220546126366,0,
,249,0.017668461427092552,0,
,259,0.021014682948589325,0,
,269,0.018188035115599632,0,
,279,0.016538234427571297,0,
,289,0.01726633682847023,0,
,299,0.01519790943711996,0,
,309,0.014890779741108418,0,
,319,0.01530020497739315,0,
,329,0.014028416015207767,0,
,339,0.01608954183757305,0,
,349,0.013743123970925808,0,
,359,0.01463544461876154,0,
,369,0.013170475140213966,0,
,379,0.012511182576417923,0,
,389,0.014722972176969051,0,
,399,0.014043902978301048,0,
,409,0.012964501976966858,0,
,419,0.013302774168550968,0,
,429,0.014928463846445084,0,
,439,0.014247937127947807,0,
,449,0.013372689485549927,0,
,459,0.012390995398163795,0,
,469,0.011489921249449253,0,
,479,0.011238420382142067,0,
,489,0.013789254240691662,0,
,499,0.011418519541621208,0,
,509,0.011592481285333633,0,
,519,0.010857714340090752,0,
,529,0.011176474392414093,0,
,539,0.010795529931783676,0,
,549,0.01107360515743494,0,
,559,0.0111006498336792,0,
,569,0.010373743250966072,0,
,579,0.011706738732755184,0,
,589,0.0111579280346632,0,
,599,0.01049047987908125,0,
,609,0.011580769903957844,0,
,619,0.01003202237188816,0,
,629,0.010423318482935429,0,
,639,0.009719716385006905,0,
,649,0.009527061134576797,0,
,659,0.009698668494820595,0,
,669,0.010526252910494804,0,
,679,0.010575871914625168,0,
,689,0.012034553103148937,0,
,699,0.011448201723396778,0,
,709,0.009587324224412441,0,
,719,0.010068266652524471,0,
,729,0.010574704967439175,0,
,739,0.009345721453428268,0,
,749,0.009489745832979679,0,
,759,0.01028535794466734,0,
,769,0.00973739568144083,0,
,779,0.010633200407028198,0,
,789,0.009915254078805447,0,
,799,0.00971303042024374,0,
,809,0.0086238794028759,0,
,819,0.008404863066971302,0,
,829,0.007858709432184696,0,
,839,0.008362067863345146,0,
,849,0.00950690358877182,0,
,859,0.008140324614942074,0,
,869,0.008961144834756851,0,
,879,0.00780592393130064,0,
,889,0.008156971074640751,0,
,899,0.008865220472216606,0,
,909,0.010807768441736698,0,
,919,0.007708183955401182,0,
,929,0.010557237081229687,0,
,939,0.008430576883256435,0,
,949,0.00817940104752779,0,
,959,0.007938078604638577,0,
,969,0.007978314533829689,0,
,979,0.009061985649168491,0,
,989,0.008350453339517117,0,
,999,0.008450453169643879,0,
,1009,0.010568000376224518,0,
,1019,0.007495710160583258,0,
,1029,0.007757606916129589,0,
,1039,0.00803369376808405,0,
,1049,0.008050515316426754,0,
,1059,0.007894225418567657,0,
,1069,0.007970533333718777,0,
