validation_loss_step/epoch_0,step,training_loss,epoch,validation_loss_epoch
0.38427621126174927,0,,,
0.38178691267967224,1,,,
,9,0.14909328520298004,0,
,19,0.13078144192695618,0,
,29,0.12497953325510025,0,
,39,0.11522828787565231,0,
,49,0.11226651072502136,0,
,59,0.11131380498409271,0,
,69,0.1066124439239502,0,
,79,0.10973935574293137,0,
,89,0.10060674697160721,0,
,99,0.09989546239376068,0,
,109,0.09630440175533295,0,
,119,0.09578054398298264,0,
,129,0.0997091755270958,0,
,139,0.09109015017747879,0,
,149,0.09110432118177414,0,
,159,0.08694422245025635,0,
,169,0.08378315716981888,0,
,179,0.08245641738176346,0,
,189,0.08235523849725723,0,
,199,0.08075880259275436,0,
,209,0.07803254574537277,0,
,219,0.07992591708898544,0,
,229,0.07510004937648773,0,
,239,0.07241707295179367,0,
,249,0.07258301973342896,0,
,259,0.07485418021678925,0,
,269,0.06811849772930145,0,
,279,0.06762304157018661,0,
,289,0.06501863151788712,0,
,299,0.0660642609000206,0,
,309,0.06297709047794342,0,
,319,0.061864010989665985,0,
,329,0.06505382061004639,0,
,339,0.060294751077890396,0,
,349,0.05847853422164917,0,
,359,0.05889878794550896,0,
,369,0.05639197304844856,0,
,379,0.05415249988436699,0,
,389,0.055888112634420395,0,
,399,0.05465789884328842,0,
,409,0.053896334022283554,0,
,419,0.05030190199613571,0,
,429,0.05142282322049141,0,
,439,0.04891996085643768,0,
,449,0.046787191182374954,0,
,459,0.04642283171415329,0,
,469,0.047022659331560135,0,
,479,0.04646049439907074,0,
,489,0.045041706413030624,0,
,499,0.04341018944978714,0,
,509,0.050293922424316406,0,
,519,0.04363880679011345,0,
,529,0.0483260378241539,0,
,539,0.04300452768802643,0,
,549,0.042571328580379486,0,
,559,0.04188228026032448,0,
,569,0.039372749626636505,0,
,579,0.040398530662059784,0,
,589,0.0372391901910305,0,
,599,0.03955007344484329,0,
,609,0.037611063569784164,0,
,619,0.037591058760881424,0,
,629,0.03477398306131363,0,
,639,0.04175558686256409,0,
,649,0.03755411133170128,0,
,659,0.0340704619884491,0,
,669,0.03416920453310013,0,
,679,0.03537221625447273,0,
,689,0.0349036268889904,0,
,699,0.03446699306368828,0,
,709,0.03433937951922417,0,
,719,0.03252501040697098,0,
,729,0.03238850086927414,0,
,739,0.03381194546818733,0,
,749,0.032171376049518585,0,
,759,0.03404632955789566,0,
,769,0.033583007752895355,0,
,779,0.03126876428723335,0,
,789,0.03215475380420685,0,
,799,0.031129343435168266,0,
,809,0.031356457620859146,0,
,819,0.03124103881418705,0,
,829,0.029738791286945343,0,
,839,0.03172902762889862,0,
,849,0.030365103855729103,0,
,859,0.033158205449581146,0,
,869,0.028303084895014763,0,
,879,0.030628351494669914,0,
,889,0.029336201027035713,0,
,899,0.030823281034827232,0,
,909,0.02821887657046318,0,
,919,0.031157054007053375,0,
,929,0.02738160640001297,0,
,939,0.027357351034879684,0,
,949,0.02591778337955475,0,
