validation_loss_step/epoch_0,step,training_loss,epoch,validation_loss_epoch
0.4402165114879608,0,,,
0.4393090605735779,1,,,
,9,0.1964462548494339,0,
,19,0.16483230888843536,0,
,29,0.16296695172786713,0,
,39,0.15016251802444458,0,
,49,0.1440453678369522,0,
,59,0.1346472203731537,0,
,69,0.13059261441230774,0,
,79,0.13459934294223785,0,
,89,0.12762627005577087,0,
,99,0.12694227695465088,0,
,109,0.12053022533655167,0,
,119,0.11978168040513992,0,
,129,0.11645186692476273,0,
,139,0.11468736082315445,0,
,149,0.11515827476978302,0,
,159,0.10964028537273407,0,
,169,0.1110849529504776,0,
,179,0.10914099216461182,0,
,189,0.1050322875380516,0,
,199,0.10224089026451111,0,
,209,0.10122822225093842,0,
,219,0.09790902584791183,0,
,229,0.09839773178100586,0,
,239,0.09794092923402786,0,
,249,0.0952814593911171,0,
,259,0.09332067519426346,0,
,269,0.09140054881572723,0,
,279,0.08981103450059891,0,
,289,0.08956343680620193,0,
,299,0.0850568562746048,0,
,309,0.08534706383943558,0,
,319,0.08741292357444763,0,
,329,0.08241946250200272,0,
,339,0.08281227946281433,0,
,349,0.07766018062829971,0,
,359,0.08020655065774918,0,
,369,0.07617592811584473,0,
,379,0.07556290179491043,0,
,389,0.0739017128944397,0,
,399,0.07174345850944519,0,
,409,0.07222839444875717,0,
,419,0.07272879034280777,0,
,429,0.07213994115591049,0,
,439,0.06909652054309845,0,
,449,0.06934920698404312,0,
,459,0.06657581776380539,0,
,469,0.06934818625450134,0,
,479,0.06316526234149933,0,
,489,0.06298254430294037,0,
,499,0.06198135390877724,0,
,509,0.05976149067282677,0,
,519,0.06255754083395004,0,
,529,0.05979296192526817,0,
,539,0.06184961646795273,0,
,549,0.05913993716239929,0,
,559,0.0580640509724617,0,
,569,0.058472633361816406,0,
,579,0.06063360720872879,0,
,589,0.05408146232366562,0,
,599,0.05545565485954285,0,
,609,0.0528288297355175,0,
,619,0.05403377488255501,0,
,629,0.05324883386492729,0,
,639,0.05633028969168663,0,
,649,0.05252743512392044,0,
,659,0.05128168314695358,0,
,669,0.04915783926844597,0,
,679,0.04841305688023567,0,
,689,0.049206122756004333,0,
,699,0.05259697139263153,0,
,709,0.05042104423046112,0,
,719,0.04858119413256645,0,
,729,0.0457918643951416,0,
,739,0.04571947827935219,0,
,749,0.04736720770597458,0,
,759,0.04256126284599304,0,
,769,0.0450579971075058,0,
,779,0.045521773397922516,0,
,789,0.04602167755365372,0,
,799,0.04317894205451012,0,
,809,0.04212705045938492,0,
,819,0.04328106343746185,0,
,829,0.044661231338977814,0,
,839,0.03972902521491051,0,
,849,0.0406339205801487,0,
,859,0.040967412292957306,0,
,869,0.04317715764045715,0,
,879,0.03936953842639923,0,
,889,0.03957746922969818,0,
,899,0.040430400520563126,0,
,909,0.038141295313835144,0,
,919,0.03750462830066681,0,
,929,0.03950044885277748,0,
,939,0.03825841471552849,0,
,949,0.03904414921998978,0,
,959,0.040629979223012924,0,
,969,0.03915004804730415,0,
,979,0.037903815507888794,0,
,989,0.03638247027993202,0,
,999,0.03547753021121025,0,
,1009,0.037365663796663284,0,
,1019,0.03354799747467041,0,
,1029,0.03464801609516144,0,
,1039,0.0380549356341362,0,
,1049,0.03521968796849251,0,
,1059,0.036187246441841125,0,
,1069,0.03499207645654678,0,
,1079,0.0362824946641922,0,
,1089,0.032345179468393326,0,
,1099,0.03466622531414032,0,
,1109,0.03409167006611824,0,
,1119,0.03487599641084671,0,
,1129,0.033459488302469254,0,
,1139,0.03359239175915718,0,
,1149,0.03347226604819298,0,
,1159,0.034329868853092194,0,
,1169,0.032687872648239136,0,
,1179,0.033465079963207245,0,
,1189,0.03331225365400314,0,
,1199,0.03304916247725487,0,
,1209,0.03207080811262131,0,
,1219,0.030757475644350052,0,
,1229,0.03164096549153328,0,
,1239,0.03102070279419422,0,
,1249,0.031070156022906303,0,
,1259,0.03246926888823509,0,
,1269,0.031234174966812134,0,
,1279,0.02960718236863613,0,
,1289,0.02890162356197834,0,
