validation_loss_step/epoch_0,step,training_loss,epoch,validation_loss_epoch
0.3704944849014282,0,,,
0.37338581681251526,1,,,
,9,0.09474033117294312,0,
,19,0.05841260030865669,0,
,29,0.05111933872103691,0,
,39,0.031213847920298576,0,
,49,0.023732345551252365,0,
,59,0.020901253446936607,0,
,69,0.01828598603606224,0,
,79,0.017514152452349663,0,
,89,0.017511706799268723,0,
,99,0.01631901040673256,0,
,109,0.015460284426808357,0,
,119,0.016320612281560898,0,
,129,0.01502604316920042,0,
,139,0.016333261504769325,0,
,149,0.014925437979400158,0,
,159,0.014835620298981667,0,
,169,0.01394618209451437,0,
,179,0.013980768620967865,0,
,189,0.014091024175286293,0,
,199,0.013160374015569687,0,
,209,0.012941526249051094,0,
,219,0.012148040346801281,0,
,229,0.012923278845846653,0,
,239,0.012626453302800655,0,
,249,0.013796506449580193,0,
,259,0.012117912992835045,0,
,269,0.013065122067928314,0,
,279,0.011893460527062416,0,
,289,0.012249203398823738,0,
,299,0.012939035892486572,0,
,309,0.012280667200684547,0,
,319,0.012856639921665192,0,
,329,0.012151523493230343,0,
,339,0.012908589094877243,0,
,349,0.011104566976428032,0,
,359,0.012731034308671951,0,
,369,0.010779345408082008,0,
,379,0.013071914203464985,0,
,389,0.010586146265268326,0,
,399,0.010809331201016903,0,
,409,0.010030452162027359,0,
,419,0.010735160671174526,0,
,429,0.010644390247762203,0,
,439,0.01031026802957058,0,
,449,0.010607993230223656,0,
,459,0.012700410559773445,0,
,469,0.01102783065289259,0,
,479,0.010889409109950066,0,
,489,0.01048703957349062,0,
,499,0.009860757738351822,0,
,509,0.011242106556892395,0,
,519,0.01047208160161972,0,
,529,0.010246708989143372,0,
,539,0.012525982223451138,0,
,549,0.010163364931941032,0,
,559,0.010257026180624962,0,
,569,0.009777311235666275,0,
,579,0.009682131931185722,0,
,589,0.009338390082120895,0,
,599,0.010149352252483368,0,
,609,0.009029369801282883,0,
,619,0.012072875164449215,0,
,629,0.009197172708809376,0,
,639,0.0095283892005682,0,
,649,0.009179274551570415,0,
,659,0.011498486623167992,0,
,669,0.00936573464423418,0,
,679,0.01015071664005518,0,
,689,0.009420531801879406,0,
,699,0.01042934413999319,0,
,709,0.008853580802679062,0,
,719,0.009004375897347927,0,
,729,0.009255201555788517,0,
,739,0.011013825424015522,0,
,749,0.009006964974105358,0,
,759,0.00953142810612917,0,
,769,0.00829500425606966,0,
,779,0.009002255275845528,0,
,789,0.008585075847804546,0,
,799,0.008597705513238907,0,
,809,0.008268071338534355,0,
,819,0.008771238848567009,0,
,829,0.00882242526859045,0,
,839,0.008173258975148201,0,
,849,0.008068980649113655,0,
,859,0.008798959665000439,0,
,869,0.008454879745841026,0,
,879,0.008881635963916779,0,
,889,0.009037528187036514,0,
,899,0.008307425305247307,0,
,909,0.008176173083484173,0,
,919,0.009026305750012398,0,
,929,0.009032191708683968,0,
,939,0.008466251194477081,0,
,949,0.008222870528697968,0,
,959,0.008318621665239334,0,
,969,0.008756703697144985,0,
,979,0.008347920142114162,0,
,989,0.008380439132452011,0,
,999,0.0075763738714158535,0,
