validation_loss_step/epoch_0,step,training_loss,epoch,validation_loss_epoch
0.4195568561553955,0,,,
0.42640092968940735,1,,,
,9,0.16981616616249084,0,
,19,0.08856244385242462,0,
,29,0.07505775988101959,0,
,39,0.06994675099849701,0,
,49,0.05360562354326248,0,
,59,0.041155461221933365,0,
,69,0.0398716926574707,0,
,79,0.0417657233774662,0,
,89,0.036863576620817184,0,
,99,0.04027005285024643,0,
,109,0.03662601485848427,0,
,119,0.034465428441762924,0,
,129,0.039268311113119125,0,
,139,0.03142400458455086,0,
,149,0.03011162579059601,0,
,159,0.028885135427117348,0,
,169,0.031737398356199265,0,
,179,0.03699338436126709,0,
,189,0.031216314062476158,0,
,199,0.027887528762221336,0,
,209,0.02803751640021801,0,
,219,0.028875472024083138,0,
,229,0.02851054258644581,0,
,239,0.026214592158794403,0,
,249,0.02913139946758747,0,
,259,0.029382789507508278,0,
,269,0.03212164342403412,0,
,279,0.028944503515958786,0,
,289,0.02864649146795273,0,
,299,0.02899874560534954,0,
,309,0.024271132424473763,0,
,319,0.02558787912130356,0,
,329,0.028482092544436455,0,
,339,0.025743767619132996,0,
,349,0.02429273910820484,0,
,359,0.02511235699057579,0,
,369,0.02505682222545147,0,
,379,0.027418630197644234,0,
,389,0.02436225302517414,0,
,399,0.025947079062461853,0,
,409,0.024887891486287117,0,
,419,0.02391890250146389,0,
,429,0.022910267114639282,0,
,439,0.022981302812695503,0,
,449,0.023264678195118904,0,
,459,0.023599259555339813,0,
,469,0.02409016713500023,0,
,479,0.02251322753727436,0,
,489,0.024159517139196396,0,
,499,0.023149166256189346,0,
,509,0.02268189936876297,0,
,519,0.02265513688325882,0,
,529,0.022078992798924446,0,
,539,0.022541159763932228,0,
,549,0.02213844656944275,0,
,559,0.02206292562186718,0,
,569,0.021555373445153236,0,
,579,0.023120088502764702,0,
,589,0.022638797760009766,0,
,599,0.020347705110907555,0,
,609,0.02308124676346779,0,
,619,0.025313658639788628,0,
,629,0.02634541317820549,0,
,639,0.018968144431710243,0,
,649,0.01856490783393383,0,
,659,0.020977195352315903,0,
,669,0.020751332864165306,0,
,679,0.019503602758049965,0,
,689,0.019514525309205055,0,
,699,0.0204196535050869,0,
,709,0.019659122452139854,0,
,719,0.020802337676286697,0,
,729,0.02195187844336033,0,
,739,0.019688542932271957,0,
,749,0.02014903724193573,0,
,759,0.02511472813785076,0,
,769,0.019898727536201477,0,
,779,0.024026401340961456,0,
,789,0.018352827057242393,0,
,799,0.021346306428313255,0,
,809,0.017619742080569267,0,
,819,0.019215745851397514,0,
,829,0.018945613875985146,0,
,839,0.02149554155766964,0,
,849,0.020065471529960632,0,
,859,0.02113266848027706,0,
,869,0.018504485487937927,0,
,879,0.018823929131031036,0,
,889,0.020434757694602013,0,
,899,0.01896847039461136,0,
,909,0.01842193491756916,0,
,919,0.017565473914146423,0,
,929,0.017732322216033936,0,
,939,0.018000833690166473,0,
,949,0.017225150018930435,0,
,959,0.01769367791712284,0,
,969,0.023298613727092743,0,
,979,0.019519198685884476,0,
,989,0.02022227831184864,0,
,999,0.017656536772847176,0,
,1009,0.017799293622374535,0,
,1019,0.021332072094082832,0,
,1029,0.017251526936888695,0,
,1039,0.01767350547015667,0,
,1049,0.021157993003726006,0,
,1059,0.02404337376356125,0,
,1069,0.016389820724725723,0,
,1079,0.0182124525308609,0,
,1089,0.016882741823792458,0,
,1099,0.01653699204325676,0,
,1109,0.017383141443133354,0,
,1119,0.01721724309027195,0,
,1129,0.016597455367445946,0,
,1139,0.015645945444703102,0,
,1149,0.01649349555373192,0,
,1159,0.01666194386780262,0,
,1169,0.01562843658030033,0,
,1179,0.015705440193414688,0,
,1189,0.016225390136241913,0,
,1199,0.01773153245449066,0,
,1209,0.01678960584104061,0,
,1219,0.016229523345828056,0,
,1229,0.015998315066099167,0,
,1239,0.015478985384106636,0,
,1249,0.018512509763240814,0,
,1259,0.017689907923340797,0,
,1269,0.015712838619947433,0,
,1279,0.015830380842089653,0,
,1289,0.015383628197014332,0,
,1299,0.015473909676074982,0,
,1309,0.016242615878582,0,
,1319,0.01471122819930315,0,
,1329,0.01428280584514141,0,
,1339,0.015118363313376904,0,
,1349,0.017067784443497658,0,
,1359,0.014434103854000568,0,
,1369,0.013799414969980717,0,
,1379,0.015168294310569763,0,
,1389,0.014308213256299496,0,
,1399,0.014491237699985504,0,
,1409,0.016771404072642326,0,
,1419,0.014577684924006462,0,
,1429,0.01908017508685589,0,
,1439,0.01492355577647686,0,
,1449,0.013998761773109436,0,
,1459,0.014947548508644104,0,
,1469,0.013983532786369324,0,
,1479,0.014589269645512104,0,
,1489,0.014565789140760899,0,
,1499,0.014297704212367535,0,
,1509,0.014759460464119911,0,
,1519,0.013601020909845829,0,
,1529,0.018074054270982742,0,
,1539,0.01891086995601654,0,
,1549,0.015258526429533958,0,
,1559,0.014638878405094147,0,
,1569,0.013161360286176205,0,
,1579,0.0141587033867836,0,
,1589,0.014330398291349411,0,
,1599,0.014314115978777409,0,
,1609,0.014238805510103703,0,
,1619,0.01828715018928051,0,
,1629,0.016561999917030334,0,
,1639,0.015306134708225727,0,
,1649,0.013606555759906769,0,
,1659,0.015397381037473679,0,
,1669,0.013600749894976616,0,
,1679,0.014178882353007793,0,
,1689,0.013025304302573204,0,
,1699,0.01535287406295538,0,
,1709,0.013295575976371765,0,
,1719,0.0155220041051507,0,
,1729,0.014691351912915707,0,
,1739,0.014396254904568195,0,
,1749,0.01322948094457388,0,
,1759,0.012876017950475216,0,
,1769,0.01468321867287159,0,
,1779,0.01367955468595028,0,
,1789,0.013092041015625,0,
,1799,0.012996573001146317,0,
,1809,0.012846198864281178,0,
,1819,0.013743523508310318,0,
,1829,0.01308861467987299,0,
,1839,0.012746436521410942,0,
,1849,0.013226479291915894,0,
,1859,0.017022451385855675,0,
,1869,0.01333701889961958,0,
